案件編號,派工項目,案件地址,立案日期,立案時間
202407311,大型廢棄物清運聯繫,松山區臺北市松山區中正里016鄰敦化北路４巷５３號七樓,20240731,235925
202407311,場所與設施噪音舉發,文山區臺北市文山區明義里024鄰興隆路四段１０５巷４５號十三樓,20240731,234529
202407311,場所與設施噪音舉發,萬華區臺北市萬華區西門里011鄰昆明街１５６號2樓,20240731,234406
202407311,大型廢棄物清運聯繫,中山區臺北市中山區中山里007鄰中山北路二段６５巷２弄２７號6樓,20240731,234416
202407311,路樹處理,內湖區114台灣台北市內湖區洲子街136-106號,20240731,233218
202407311,場所與設施噪音舉發,信義區臺北市信義區雅祥里004鄰基隆路一段３５巷５弄３６號,20240731,233205
202407311,大型廢棄物清運聯繫,松山區臺北市松山區民福里009鄰復興北路４２７巷３４號十一樓,20240731,233051
202407311,道路散落物或油漬處理,士林區臺北市士林區仁勇里006鄰文林路１３５號,20240731,232859
202407311,道路散落物或油漬處理,士林區中山北路五段570號,20240731,232435
202407311,大型廢棄物清運聯繫,大安區臺北市大安區光信里030鄰延吉街２７０號之2，5樓,20240731,231000
202407311,交通號誌異常,大安區TPE臺北市大安區大學里新生南路三段56巷,20240731,224908
202407311,路燈故障或設施損壞,文山區興隆路三段185巷7弄,20240731,224900
202407311,大型廢棄物清運聯繫,中正區臺北市中正區新營里006鄰寧波東街９巷８號六樓之7,20240731,223852
202407311,大型廢棄物清運聯繫,萬華區臺北市萬華區西門里004鄰康定路２５巷４２之１號三樓,20240731,223748
202407311,大型廢棄物清運聯繫,信義區臺北市信義區四育里019鄰虎林街４６巷７號二樓,20240731,223346
202407311,大型廢棄物清運聯繫,萬華區臺北市萬華區西門里005鄰西寧南路７２之１號十樓之7,20240731,222703
202407311,大型廢棄物清運聯繫,萬華區臺北市萬華區日善里011鄰西藏路１９９巷３５號四樓,20240731,222641
202407311,污染舉發,中山區臺北市中山區正義里017鄰新生北路一段１３２號,20240731,222313
202407311,大型廢棄物清運聯繫,中山區臺北市中山區圓山里007鄰新生北路三段８８巷３１號四樓,20240731,222311
202407311,動物救援,大同區塔城街 忠孝西路一段,20240731,221803
202407311,場所與設施噪音舉發,中正區泉州街9巷,20240731,221823
202407311,道路散落物或油漬處理,內湖區TPE臺北市內湖區港墘里洲子街48號,20240731,221524
202407311,場所與設施噪音舉發,松山區民生東路五段-撫遠街,20240731,221303
202407311,用戶無水、漏水報修,中山區臺北市中山區行仁里011鄰龍江路３４２巷１７號,20240731,221355
202407311,大型廢棄物清運聯繫,大同區103台灣台北市大同區民權西路297 樓5號,20240731,221144
202407311,大型廢棄物清運聯繫,中正區臺北市中正區文北里018鄰臨沂街２８號二樓,20240731,221101
202407311,大型廢棄物清運聯繫,萬華區臺北市萬華區新起里022鄰長沙街二段７２號三樓之1,20240731,220645
202407311,大型廢棄物清運聯繫,內湖區臺北市內湖區內溝里001鄰康樂街２０１巷３弄５號1樓,20240731,220545
202407311,大型廢棄物清運聯繫,內湖區臺北市內湖區樂康里018鄰康樂街１３６巷１８弄４２號三樓,20240731,220438
202407311,大型廢棄物清運聯繫,大安區臺北市大安區和安里021鄰建國南路一段３１３號六樓,20240731,215942
202407311,雨水下水道側溝清淤,大安區信義路三段147巷17弄,20240731,215441
202407311,道路散落物或油漬處理,中正區臺北市中正區南福里006鄰南昌路二段８９號,20240731,215144
202407311,大型廢棄物清運聯繫,松山區臺北市松山區吉祥里021鄰光復北路１１巷６４號二樓,20240731,215347
